geneID	chromosome	start	stop
DDB0168444	2	282306	283283
DDB0168445	2	283371	284072
DDB0168446	2	284894	286474
DDB0168447	2	286586	287084
DDB0168448	2	287679	288086
DDB0168449	2	288629	289528
DDB0168450	2	291076	291656
DDB0203608	2	293084	294205
DDB0168452	2	294489	295625
DDB0203609	2	295895	300794
DDB0203610	2	301240	304694
DDB0168457	2	305298	306739
DDB0203611	2	306877	307360
DDB0168459	2	308195	310445
DDB0168460	2	311206	312246
DDB0203612	2	312453	316073
DDB0168462	2	316186	320782
DDB0168463	2	321395	324005
DDB0203613	2	324112	326097
DDB0168465	2	328192	328479
DDB0203614	2	328839	329965
DDB0203615	2	330015	330102
DDB0168467	2	330886	332112
DDB0168468	2	332210	333584
DDB0168469	2	334142	336485
DDB0168470	2	337562	340035
DDB0203616	2	341656	349498
DDB0168474	2	350375	353854
DDB0168475	2	354520	355804
DDB0203617	2	356220	360736
DDB0168477	2	361040	361323
DDB0168478	2	363143	364784
DDB0168479	2	367749	369592
DDB0168480	2	370559	372160
DDB0168481	2	372632	373343
DDB0203618	2	373561	374844
DDB0168483	2	376253	377514
DDB0168484	2	378075	379306
DDB0203619	2	379434	386900
DDB0168486	2	387358	387630
DDB0168487	2	388188	390914
DDB0168488	2	391034	391388
DDB0203620	2	391870	392429
DDB0168489	2	393211	393560
DDB0168490	2	394170	394509
DDB0168491	2	395196	395542
DDB0168492	2	395693	396884
DDB0203621	2	397581	397927
DDB0168494	2	398582	398932
DDB0168495	2	399349	399690
DDB0168496	2	400383	400732
DDB0168497	2	400887	402062
DDB0168498	2	402476	403519
DDB0203622	2	403705	407539
DDB0203623	2	408619	408741
DDB0203624	2	409013	410533
DDB0168501	2	410963	413434
DDB0168502	2	414951	415926
DDB0168503	2	416468	417367
DDB0203625	2	417885	422975
DDB0203626	2	423582	423858
DDB0168506	2	424373	424876
DDB0168507	2	426051	430028
DDB0168508	2	430177	433251
DDB0203627	2	434294	435402
DDB0203628	2	435738	436086
DDB0203629	2	438623	439115
DDB0203630	2	439934	440043
DDB0168512	2	440258	443513
DDB0203631	2	444528	444587
DDB0168513	2	445061	447578
DDB0203632	2	448337	450266
DDB0203633	2	450155	450552
DDB0203634	2	453071	454754
DDB0168517	2	455355	456566
DDB0203635	2	457601	458848
DDB0168519	2	458956	461515
DDB0203636	2	461627	461783
DDB0168520	2	461895	462509
DDB0168521	2	462820	467079
DDB0203637	2	467411	468407
DDB0168523	2	468749	469399
DDB0168524	2	470448	471900
DDB0168525	2	472571	477605
DDB0203638	2	478418	481592
DDB0203639	2	482784	486121
DDB0168574	2	488874	490628
DDB0168573	2	491771	493946
DDB0168572	2	494509	496077
DDB0203640	2	496218	500646
DDB0203641	2	501270	502827
DDB0168569	2	502928	504311
DDB0168568	2	505421	508774
DDB0168567	2	509286	509834
DDB0168566	2	511016	511390
DDB0168565	2	512764	513097
DDB0168564	2	513426	515597
DDB0168563	2	516900	517756
DDB0168562	2	518218	519354
DDB0168561	2	519613	519916
DDB0168560	2	520862	522253
DDB0168559	2	523550	523855
DDB0168558	2	523932	524250
DDB0203642	2	524800	525107
DDB0203643	2	525578	526882
DDB0168555	2	527359	528084
DDB0203644	2	528374	528570
DDB0203645	2	528920	533435
DDB0168553	2	533674	534623
DDB0168552	2	534845	536474
DDB0203646	2	536886	537989
DDB0203647	2	539003	539170
DDB0168550	2	539208	543101
DDB0203648	2	543251	545988
DDB0168548	2	547119	548726
DDB0168547	2	549186	550612
DDB0168546	2	551628	552377
DDB0203649	2	552431	553475
DDB0203650	2	553578	553665
DDB0203651	2	554690	555149
DDB0203652	2	556550	559136
DDB0168578	2	560155	561013
DDB0203653	2	561559	563575
DDB0168580	2	564126	565892
DDB0168581	2	566188	567588
DDB0203654	2	567872	568432
DDB0203655	2	568632	568758
DDB0168582	2	569736	570038
DDB0203656	2	570097	570195
DDB0168583	2	570778	571161
DDB0168584	2	571878	573687
DDB0168585	2	574716	576422
DDB0203657	2	576697	576813
DDB0168586	2	577833	578051
DDB0168587	2	578714	579192
DDB0203658	2	579809	580447
DDB0168588	2	581522	581923
DDB0168589	2	582422	582619
DDB0203659	2	582794	582907
DDB0168590	2	583721	584644
DDB0168591	2	585255	588612
DDB0168592	2	589436	591685
DDB0203660	2	592411	592491
DDB0168593	2	592884	597645
DDB0168594	2	599052	599940
DDB0203661	2	600840	604051
DDB0168595	2	604791	605114
DDB0203662	2	605677	607944
DDB0168597	2	608752	609243
DDB0203663	2	609527	610044
DDB0168600	2	610352	612136
DDB0203664	2	612234	613004
DDB0168601	2	613391	613906
DDB0168602	2	614877	616493
DDB0168603	2	618003	620816
DDB0168604	2	621482	623404
DDB0168605	2	623740	626927
DDB0203665	2	627728	627921
DDB0168606	2	628203	628719
DDB0168607	2	629095	630027
DDB0168608	2	630618	632166
DDB0168609	2	632292	633266
DDB0203666	2	633321	635528
DDB0203667	2	635592	644562
DDB0203668	2	644737	646641
DDB0203669	2	648022	649532
DDB0168615	2	649932	650949
DDB0168616	2	651413	652870
DDB0168617	2	653510	655318
DDB0203670	2	655659	655839
DDB0168618	2	656688	657797
DDB0168619	2	657954	659670
DDB0203671	2	659834	660897
DDB0168620	2	660909	662186
DDB0168621	2	662474	664284
DDB0168622	2	665022	667574
DDB0168623	2	667744	668744
DDB0168624	2	669352	670881
DDB0203672	2	671190	671279
DDB0168625	2	671582	671908
DDB0168626	2	672477	674818
DDB0168627	2	675390	676222
DDB0203673	2	677301	677558
DDB0203674	2	677723	678639
DDB0203675	2	679206	680381
DDB0203676	2	680506	680807
DDB0203677	2	681010	681516
DDB0203678	2	682991	683110
DDB0203679	2	684403	684991
DDB0203680	2	684580	685528
DDB0168632	2	686185	686352
DDB0203681	2	686880	687306
DDB0168634	2	687899	690043
DDB0168635	2	690601	695618
DDB0168636	2	696108	699440
DDB0168637	2	700925	702127
DDB0168638	2	702774	703349
DDB0203682	2	703411	706197
DDB0168640	2	707393	709463
DDB0168641	2	710203	713459
DDB0203683	2	713811	719957
DDB0168643	2	720472	725502
DDB0168644	2	725580	730428
DDB0168645	2	732412	736044
DDB0168646	2	736207	738021
DDB0203684	2	738315	742105
DDB0203685	2	744130	746231
DDB0168691	2	748253	748960
DDB0168690	2	749403	752837
DDB0203686	2	753605	756268
DDB0168688	2	756698	757492
DDB0168687	2	757807	758025
DDB0168686	2	758490	759398
DDB0168685	2	759734	762921
DDB0168684	2	762984	769046
DDB0203687	2	770456	771127
DDB0203688	2	771667	772689
DDB0203689	2	773901	776369
DDB0203690	2	776755	777559
DDB0203691	2	777748	781743
DDB0203692	2	782940	785246
DDB0203693	2	785481	785657
DDB0203694	2	787630	790536
DDB0168698	2	790934	792950
DDB0203695	2	793556	793618
DDB0203696	2	793695	794026
DDB0168699	2	794135	795631
DDB0168700	2	797503	798977
DDB0168701	2	799093	801114
DDB0203697	2	802893	804376
DDB0168704	2	804833	808250
DDB0168705	2	808476	809697
DDB0203698	2	810212	810391
DDB0203699	2	810997	812001
DDB0168707	2	813098	813979
DDB0203700	2	814823	814891
DDB0203701	2	815094	815558
DDB0203702	2	815816	816484
DDB0203703	2	817045	818740
DDB0203704	2	819993	820100
DDB0203705	2	821136	821620
DDB0203706	2	824608	827583
DDB0203707	2	828626	828670
DDB0168711	2	829862	830566
DDB0203708	2	830888	832242
DDB0168713	2	833728	840673
DDB0203709	2	841798	842439
DDB0203710	2	843023	843298
DDB0203711	2	843315	844376
DDB0203712	2	844757	847380
DDB0168714	2	848724	849785
DDB0203713	2	852166	852648
DDB0203714	2	853285	854499
DDB0168717	2	854640	857345
DDB0168718	2	857988	858803
DDB0168719	2	859895	862099
DDB0203715	2	862157	863457
DDB0168721	2	863526	864269
DDB0168722	2	864510	865036
DDB0203716	2	865161	865994
DDB0168723	2	866006	867193
DDB0168724	2	868999	872228
DDB0168725	2	872321	872923
DDB0168726	2	873316	874824
DDB0203717	2	875641	876462
DDB0203718	2	877357	879680
DDB0203719	2	879705	880160
DDB0203720	2	880311	881612
DDB0203721	2	881793	882547
DDB0168730	2	883066	885639
DDB0168731	2	886228	886522
DDB0203722	2	886663	887068
DDB0168734	2	889697	890063
DDB0168735	2	890445	891527
DDB0168736	2	892129	895461
DDB0168737	2	896107	897187
DDB0168738	2	898136	900613
DDB0168739	2	901113	902209
DDB0168740	2	902666	903169
DDB0168741	2	903359	905409
DDB0203723	2	905511	906842
DDB0168743	2	907537	909669
DDB0168744	2	910621	912084
DDB0168745	2	912591	914054
DDB0168746	2	914790	916109
DDB0168747	2	916501	916959
DDB0168748	2	918020	919619
DDB0203724	2	919697	927148
DDB0168750	2	928058	930662
DDB0168751	2	930737	931432
DDB0168752	2	931545	935888
DDB0168753	2	937244	937696
DDB0203725	2	937877	937897
DDB0168754	2	938049	939938
DDB0203726	2	941359	942572
DDB0168756	2	942907	944453
DDB0168757	2	945321	946681
DDB0168758	2	948572	948733
DDB0203727	2	953429	954064
DDB0203728	2	955527	962169
DDB0203729	2	962449	963177
DDB0203730	2	963300	964034
DDB0203731	2	964215	964432
DDB0168761	2	965191	965901
DDB0168762	2	967734	970452
DDB0168763	2	970643	972381
DDB0168764	2	973022	974350
DDB0203732	2	974358	976661
DDB0168766	2	976816	977809
DDB0168767	2	978387	978910
DDB0203733	2	979181	981969
DDB0168770	2	983330	986041
DDB0203734	2	986557	987416
DDB0203735	2	987970	989326
DDB0168773	2	990444	991574
DDB0203736	2	992085	992174
DDB0203737	2	992941	994194
DDB0203738	2	994719	997898
DDB0168774	2	998269	998874
DDB0203739	2	999218	1004553
DDB0203740	2	1004681	1004781
DDB0168776	2	1004998	1007532
DDB0168777	2	1008770	1011568
DDB0168778	2	1012316	1013524
DDB0203741	2	1013651	1014808
DDB0203742	2	1015360	1019204
DDB0168780	2	1019371	1021565
DDB0168781	2	1022334	1027102
DDB0203743	2	1027334	1028329
DDB0168783	2	1029489	1031002
DDB0203744	2	1031727	1031786
DDB0168784	2	1033623	1035537
DDB0168785	2	1036069	1036653
DDB0168786	2	1037627	1038838
DDB0203745	2	1039099	1040109
DDB0168788	2	1041020	1046449
DDB0203746	2	1046622	1047651
DDB0168790	2	1048123	1050671
DDB0168791	2	1052600	1054160
DDB0168792	2	1054844	1056290
DDB0168793	2	1056566	1059073
DDB0203747	2	1059740	1059766
DDB0168794	2	1060893	1062932
DDB0168795	2	1063263	1065003
DDB0168796	2	1065174	1067332
DDB0203748	2	1067584	1069881
DDB0168798	2	1072963	1074771
DDB0203749	2	1075283	1075604
DDB0168800	2	1076272	1079032
DDB0203750	2	1080425	1080590
DDB0203751	2	1080850	1082884
DDB0168801	2	1083036	1085213
DDB0203752	2	1085672	1087721
DDB0203753	2	1087928	1088936
DDB0203754	2	1088947	1089814
DDB0168805	2	1090378	1092914
DDB0168806	2	1093506	1094000
DDB0168807	2	1094268	1095760
DDB0168808	2	1095826	1097481
DDB0168809	2	1098327	1098700
DDB0168810	2	1098831	1099505
DDB0168811	2	1100428	1100751
DDB0168812	2	1101060	1102423
DDB0203755	2	1102635	1104410
DDB0168814	2	1104793	1106601
DDB0168815	2	1107020	1107316
DDB0168816	2	1108572	1110077
DDB0203756	2	1110561	1112095
DDB0168818	2	1112300	1114375
DDB0203757	2	1115463	1118639
DDB0168820	2	1119202	1123821
DDB0168821	2	1124063	1126478
DDB0168822	2	1127873	1129516
DDB0168823	2	1130552	1131080
DDB0203758	2	1132985	1138847
DDB0168826	2	1139520	1141436
DDB0168827	2	1141556	1142647
DDB0168828	2	1143132	1144784
DDB0203759	2	1146984	1147421
DDB0203760	2	1147993	1148430
DDB0203761	2	1152232	1154232
DDB0168529	2	1154437	1155845
DDB0203762	2	1156182	1156301
DDB0203763	2	1156618	1156692
DDB0168530	2	1161275	1162957
DDB0168531	2	1163669	1164404
DDB0168532	2	1165795	1167249
DDB0168533	2	1167992	1169186
DDB0203764	2	1172760	1173337
DDB0203765	2	1174955	1175011
DDB0168534	2	1178606	1180807
DDB0168535	2	1182540	1186229
DDB0168536	2	1186733	1187902
DDB0203766	2	1188923	1190541
DDB0168538	2	1191210	1192058
DDB0168539	2	1192202	1194855
DDB0168540	2	1195425	1196420
DDB0168541	2	1197439	1201205
DDB0168542	2	1201659	1202135
DDB0168543	2	1202468	1203367
DDB0203767	2	1203514	1205509
DDB0203768	2	1206566	1206643
DDB0203769	2	1208276	1208288
DDB0168830	2	1209262	1210659
DDB0168831	2	1210757	1212715
DDB0168832	2	1212934	1213261
DDB0168833	2	1214280	1219258
DDB0168834	2	1219744	1221329
DDB0168835	2	1221444	1223204
DDB0168836	2	1223773	1224903
DDB0168837	2	1225648	1226697
DDB0168838	2	1226830	1227600
DDB0168839	2	1228020	1228680
DDB0168840	2	1229346	1230833
DDB0168841	2	1231138	1233142
DDB0168842	2	1234220	1237101
DDB0203770	2	1238734	1240834
DDB0203771	2	1241633	1241680
DDB0168844	2	1242413	1243873
DDB0168845	2	1244674	1246129
DDB0168846	2	1246399	1247998
DDB0168847	2	1249546	1250784
DDB0203772	2	1250880	1250975
DDB0168848	2	1253866	1256044
DDB0168849	2	1256906	1258006
DDB0203773	2	1258483	1259516
DDB0168851	2	1260256	1263636
DDB0168852	2	1263785	1264453
DDB0168853	2	1264957	1265169
DDB0203774	2	1266165	1267093
DDB0203775	2	1269044	1269949
DDB0203776	2	1270454	1275140
DDB0168856	2	1275270	1277191
DDB0203777	2	1278045	1278521
DDB0203778	2	1278864	1281965
DDB0168857	2	1284304	1284618
DDB0203779	2	1285002	1286774
DDB0168859	2	1287355	1288404
DDB0168860	2	1288739	1290613
DDB0168861	2	1290722	1291648
DDB0168862	2	1292244	1292405
DDB0203780	2	1293931	1296824
DDB0206544	2	1298084	1298445
DDB0206545	2	1300017	1300273
DDB0206546	2	1300879	1301808
DDB0206547	2	1302065	1303188
DDB0206548	2	1303249	1304773
DDB0206549	2	1304894	1305407
DDB0206550	2	1305649	1310796
DDB0206551	2	1311910	1312224
DDB0206552	2	1312483	1317922
DDB0206553	2	1319948	1321849
DDB0206554	2	1322459	1324538
DDB0206555	2	1325003	1325962
DDB0206556	2	1326498	1327460
DDB0206557	2	1328296	1329240
DDB0206558	2	1329330	1330762
DDB0206559	2	1331607	1333331
DDB0206560	2	1333804	1334073
DDB0206561	2	1334499	1335532
DDB0206562	2	1335883	1337742
DDB0206563	2	1337851	1339877
DDB0206564	2	1339913	1340758
DDB0206565	2	1341571	1343258
DDB0206566	2	1345210	1345569
DDB0206567	2	1346791	1351144
DDB0206568	2	1352999	1356739
DDB0206569	2	1357033	1357143
DDB0206570	2	1358932	1363382
DDB0206571	2	1363953	1367622
DDB0206572	2	1367703	1372754
DDB0206573	2	1373094	1374536
DDB0206574	2	1375573	1377392
DDB0206575	2	1378314	1379056
DDB0206576	2	1379884	1381517
DDB0206577	2	1381709	1387142
DDB0206578	2	1387513	1397062
DDB0206579	2	1397740	1399019
DDB0206580	2	1399149	1401037
DDB0206581	2	1402154	1403320
DDB0203781	2	1404332	1405453
DDB0203782	2	1406095	1407355
DDB0168867	2	1408103	1412128
DDB0168866	2	1412497	1412751
DDB0203783	2	1413213	1413802
DDB0203784	2	1414006	1414631
DDB0203785	2	1414672	1417814
DDB0203786	2	1418840	1422946
DDB0168871	2	1423354	1424588
DDB0168872	2	1424930	1425244
DDB0168873	2	1425867	1426827
DDB0203787	2	1428202	1428297
DDB0168874	2	1428612	1428884
DDB0203788	2	1429004	1430172
DDB0203789	2	1430183	1430780
DDB0203790	2	1430819	1430980
DDB0203791	2	1430991	1434942
DDB0168877	2	1435471	1436045
DDB0168878	2	1436571	1436825
DDB0168879	2	1437420	1437689
DDB0203792	2	1438346	1445973
DDB0168883	2	1446375	1447621
DDB0168884	2	1447974	1448936
DDB0168885	2	1449606	1450661
DDB0168886	2	1451285	1452361
DDB0168887	2	1452766	1453538
DDB0168888	2	1453879	1455661
DDB0168889	2	1455734	1457101
DDB0168890	2	1457446	1458186
DDB0203793	2	1458222	1459283
DDB0168892	2	1459359	1459997
DDB0168893	2	1460207	1460930
DDB0168894	2	1461240	1462328
DDB0168895	2	1462846	1463479
DDB0203794	2	1463617	1464390
DDB0203795	2	1464868	1465304
DDB0168898	2	1465637	1467650
DDB0168899	2	1468491	1469006
DDB0168900	2	1469172	1469402
DDB0203796	2	1469652	1471141
DDB0168902	2	1471426	1472117
DDB0203797	2	1472392	1472470
DDB0203798	2	1472908	1474264
DDB0168904	2	1474765	1474938
DDB0168905	2	1475447	1489108
DDB0203799	2	1489382	1492027
DDB0203800	2	1492395	1493948
DDB0203801	2	1494222	1495289
DDB0168908	2	1495377	1496279
DDB0203802	2	1496489	1503468
DDB0168912	2	1504655	1505905
DDB0168913	2	1507181	1509065
DDB0168914	2	1510520	1511728
DDB0168915	2	1512065	1512646
DDB0168916	2	1513326	1517866
DDB0168917	2	1518643	1521065
DDB0203803	2	1523750	1526136
DDB0168919	2	1526649	1529702
DDB0168920	2	1529794	1530693
DDB0203804	2	1531126	1532851
DDB0168922	2	1533536	1534903
DDB0168923	2	1534966	1535765
DDB0168924	2	1536545	1537243
DDB0168925	2	1537544	1540976
DDB0203805	2	1541754	1543251
DDB0168927	2	1544112	1551844
DDB0168928	2	1552921	1556622
DDB0168929	2	1557308	1559899
DDB0203806	2	1560101	1561919
DDB0203807	2	1562239	1565267
DDB0168932	2	1565395	1567596
DDB0168933	2	1568765	1569998
DDB0203808	2	1570525	1574935
DDB0168935	2	1575281	1577672
DDB0203809	2	1578492	1582508
DDB0168937	2	1583712	1586632
DDB0168938	2	1586947	1589411
DDB0168939	2	1591157	1597533
DDB0168940	2	1597926	1598291
DDB0168941	2	1598650	1599397
DDB0203810	2	1600679	1600729
DDB0203811	2	1602628	1605583
DDB0203812	2	1606500	1606580
DDB0166988	2	1608154	1611429
DDB0166989	2	1612048	1615662
DDB0166990	2	1616017	1618443
DDB0166991	2	1619136	1621183
DDB0166992	2	1621432	1622546
DDB0166993	2	1623560	1625221
DDB0203813	2	1626111	1626728
DDB0203814	2	1627047	1629679
DDB0166996	2	1629842	1631003
DDB0203815	2	1631228	1635189
DDB0203816	2	1636348	1639298
DDB0166998	2	1639409	1640101
DDB0203817	2	1640258	1640326
DDB0166999	2	1641627	1655919
DDB0167000	2	1657506	1658453
DDB0167001	2	1658903	1662923
DDB0167002	2	1663537	1664229
DDB0203818	2	1665003	1665080
DDB0203819	2	1665993	1666230
DDB0167004	2	1666855	1671582
DDB0167005	2	1671747	1673924
DDB0203820	2	1677510	1677545
DDB0203821	2	1677893	1679351
DDB0167007	2	1680341	1681520
DDB0203822	2	1682291	1683078
DDB0203823	2	1685020	1686199
DDB0167009	2	1686335	1687447
DDB0167010	2	1688783	1695585
DDB0203824	2	1696012	1702412
DDB0167012	2	1702665	1703508
DDB0167013	2	1705282	1707651
DDB0203825	2	1707904	1707939
DDB0167014	2	1708965	1719630
DDB0167015	2	1720284	1721393
DDB0167016	2	1721637	1722731
DDB0167017	2	1723320	1726062
DDB0203826	2	1726406	1726571
DDB0203827	2	1726796	1726846
DDB0203828	2	1727400	1728542
DDB0203829	2	1729673	1730452
DDB0167019	2	1732613	1738440
DDB0203830	2	1739085	1740738
DDB0167021	2	1741341	1748016
DDB0203831	2	1748277	1749238
DDB0167023	2	1749631	1752705
DDB0167024	2	1752900	1755869
DDB0203832	2	1756372	1767843
DDB0167030	2	1768255	1768702
DDB0167031	2	1769617	1770009
DDB0203833	2	1770235	1771642
DDB0203834	2	1772250	1773809
DDB0203835	2	1773853	1775140
DDB0167034	2	1775458	1778586
DDB0167035	2	1778743	1779497
DDB0167036	2	1780120	1785768
DDB0203836	2	1786332	1789780
DDB0203837	2	1790440	1791563
DDB0167039	2	1793097	1794681
DDB0167040	2	1794841	1798047
DDB0203838	2	1798600	1798856
DDB0203839	2	1799580	1802810
DDB0167042	2	1804282	1806790
DDB0167043	2	1806999	1807760
DDB0167044	2	1808357	1811131
DDB0203840	2	1813504	1813616
DDB0203841	2	1813942	1815354
DDB0203842	2	1815977	1816918
DDB0203843	2	1817148	1818030
DDB0203844	2	1820366	1820431
DDB0203845	2	1820776	1820797
DDB0203846	2	1823315	1823341
DDB0203847	2	1824449	1824496
DDB0203848	2	1825026	1825586
DDB0203849	2	1827216	1827406
DDB0203850	2	1827739	1831789
DDB0167048	2	1832381	1832875
DDB0167049	2	1833500	1835860
DDB0203851	2	1836896	1836979
DDB0203852	2	1837178	1839683
DDB0167051	2	1840116	1840727
DDB0203853	2	1841242	1841517
DDB0167052	2	1842405	1842619
DDB0167053	2	1842894	1846686
DDB0203854	2	1847192	1849822
DDB0167055	2	1849961	1851526
DDB0167056	2	1852501	1853280
DDB0203855	2	1854527	1854798
DDB0203856	2	1855508	1855726
DDB0203857	2	1856373	1856393
DDB0203858	2	1857249	1857332
DDB0203859	2	1857741	1858445
DDB0167059	2	1859294	1864141
DDB0167060	2	1864655	1865255
DDB0167061	2	1865691	1868189
DDB0203860	2	1868790	1871412
DDB0167064	2	1871550	1873683
DDB0167065	2	1874074	1876752
DDB0167066	2	1877099	1880352
DDB0167067	2	1880754	1882040
DDB0167068	2	1882772	1883010
DDB0203861	2	1884170	1884689
DDB0203862	2	1886098	1886701
DDB0167070	2	1889260	1890040
DDB0203863	2	1890496	1891993
DDB0167072	2	1892309	1893751
DDB0167073	2	1893899	1895645
DDB0203864	2	1896521	1897896
DDB0167075	2	1897967	1899381
DDB0167076	2	1904165	1908092
DDB0203865	2	1908641	1909474
DDB0203866	2	1912434	1913804
DDB0167078	2	1915434	1917153
DDB0203867	2	1917643	1918870
DDB0203868	2	1919026	1919408
DDB0203869	2	1919716	1920985
DDB0167082	2	1921185	1925822
DDB0203870	2	1927410	1935764
DDB0167084	2	1935975	1936773
DDB0167085	2	1937339	1938601
DDB0167086	2	1938896	1940172
DDB0167087	2	1941151	1943456
DDB0203871	2	1943722	1944474
DDB0203872	2	1944531	1944611
DDB0203873	2	1944831	1945193
DDB0167089	2	1945690	1947750
DDB0167090	2	1949549	1949815
DDB0167091	2	1950287	1951473
DDB0203874	2	1952221	1953473
DDB0167093	2	1954657	1955814
DDB0167094	2	1956305	1959488
DDB0203875	2	1962440	1962475
DDB0203876	2	1964323	1964926
DDB0203877	2	1967676	1968549
DDB0203878	2	1968993	1970660
DDB0203879	2	1970737	1973499
DDB0203880	2	1973675	1974068
DDB0167099	2	1975747	1976197
DDB0167100	2	1976730	1977967
DDB0203881	2	1978710	1981600
DDB0203882	2	1982075	1984095
DDB0167104	2	1985191	1985965
DDB0167105	2	1986404	1986649
DDB0202425	2	1987949	1988072
DDB0167107	2	1988640	1989380
DDB0167108	2	1990287	1990546
DDB0167109	2	1991092	1991832
DDB0167110	2	1992704	1992945
DDB0167111	2	1993566	1994306
DDB0202426	2	1995257	1995571
DDB0167112	2	1995897	1996637
DDB0202427	2	1997566	1997850
DDB0167114	2	1998988	1999235
DDB0202428	2	1999458	2000141
DDB0202429	2	2001298	2003004
DDB0202430	2	2003154	2003628
DDB0202431	2	2004132	2004236
DDB0202432	2	2004308	2004394
DDB0202433	2	2005387	2005640
DDB0202434	2	2006252	2008314
DDB0167135	2	2009914	2012109
DDB0167134	2	2012772	2014164
DDB0167133	2	2014911	2015159
DDB0167132	2	2015905	2016494
DDB0167131	2	2017279	2018379
DDB0167130	2	2018650	2019429
DDB0167129	2	2020056	2021792
DDB0167128	2	2024052	2025017
DDB0167127	2	2025404	2028287
DDB0202435	2	2028916	2032723
DDB0167125	2	2033586	2035202
DDB0167124	2	2035513	2036432
DDB0167123	2	2036728	2037694
DDB0167122	2	2038873	2039691
DDB0167121	2	2040518	2041085
DDB0167120	2	2041547	2042180
DDB0167119	2	2042888	2043676
DDB0167118	2	2043950	2044990
DDB0202436	2	2045397	2048951
DDB0167202	2	2049271	2049503
DDB0167201	2	2050585	2050821
DDB0167200	2	2051592	2051860
DDB0167199	2	2053033	2056134
DDB0167198	2	2056305	2057462
DDB0167197	2	2058135	2060423
DDB0167196	2	2061128	2063800
DDB0167195	2	2063914	2065445
DDB0167194	2	2066120	2067455
DDB0202437	2	2068484	2068674
DDB0167193	2	2068745	2069768
DDB0167192	2	2070552	2071995
DDB0202438	2	2072135	2072728
DDB0167190	2	2072972	2075020
DDB0202439	2	2076231	2077228
DDB0202440	2	2077290	2078582
DDB0167188	2	2078733	2080676
DDB0167187	2	2081332	2086183
DDB0202441	2	2087248	2089608
DDB0202442	2	2090376	2091311
DDB0167185	2	2091728	2094091
DDB0167184	2	2094173	2097343
DDB0167183	2	2098069	2098506
DDB0202443	2	2099704	2100126
DDB0202444	2	2100629	2101582
DDB0167181	2	2101651	2102401
DDB0167180	2	2102925	2104082
DDB0167179	2	2105018	2105419
DDB0167178	2	2105560	2108166
DDB0167177	2	2108792	2109382
DDB0167176	2	2109594	2113399
DDB0167175	2	2113873	2114706
DDB0167174	2	2115228	2115998
DDB0167173	2	2116568	2117366
DDB0202445	2	2118165	2118860
DDB0202446	2	2119732	2122479
DDB0167170	2	2122726	2124699
DDB0167169	2	2125623	2128118
DDB0167168	2	2130232	2131670
DDB0202447	2	2132574	2132945
DDB0167166	2	2133961	2134209
DDB0202448	2	2134812	2135120
DDB0202449	2	2136356	2136421
DDB0167164	2	2137437	2137682
DDB0167163	2	2138516	2139547
DDB0167162	2	2140237	2140365
DDB0167161	2	2141108	2141362
DDB0167160	2	2141786	2143487
DDB0202450	2	2143651	2143998
DDB0202451	2	2144357	2144683
DDB0167158	2	2144692	2145072
DDB0202452	2	2145184	2145993
DDB0202453	2	2146093	2146158
DDB0202454	2	2146470	2146671
DDB0167156	2	2147378	2147749
DDB0202455	2	2147841	2148465
DDB0167155	2	2149746	2149976
DDB0202456	2	2153153	2153933
DDB0167153	2	2155527	2155673
DDB0167152	2	2156084	2159589
DDB0202457	2	2160533	2165363
DDB0202458	2	2167459	2167533
DDB0202459	2	2168207	2170121
DDB0202460	2	2170584	2171289
DDB0202461	2	2171721	2171836
DDB0202462	2	2171946	2172559
DDB0167148	2	2172658	2174964
DDB0167147	2	2176422	2177073
DDB0167146	2	2177996	2179966
DDB0167145	2	2180367	2183163
DDB0167144	2	2183373	2184248
DDB0202463	2	2186691	2191248
DDB0167141	2	2191435	2192226
DDB0167140	2	2193003	2195663
DDB0167139	2	2195803	2197383
DDB0202464	2	2198091	2200726
DDB0167205	2	2202290	2206743
DDB0167206	2	2207902	2208714
DDB0202465	2	2208951	2216139
DDB0202466	2	2216928	2216951
DDB0202467	2	2217055	2218287
DDB0167208	2	2218834	2221935
DDB0202468	2	2222536	2222637
DDB0167209	2	2222823	2223029
DDB0202469	2	2224318	2225211
DDB0202470	2	2225319	2225386
DDB0167211	2	2226374	2228089
DDB0202471	2	2229351	2231354
DDB0202472	2	2232533	2232562
DDB0167213	2	2234268	2238715
DDB0167214	2	2239626	2240153
DDB0202473	2	2241518	2243551
DDB0167216	2	2243738	2245422
DDB0202474	2	2245711	2246484
DDB0167218	2	2248212	2248987
DDB0202475	2	2249029	2249730
DDB0202476	2	2250588	2253364
DDB0202477	2	2253552	2254695
DDB0202478	2	2255590	2258412
DDB0167222	2	2258633	2262464
DDB0202479	2	2264395	2264460
DDB0167223	2	2265001	2266275
DDB0202480	2	2267040	2267953
DDB0202481	2	2268366	2271501
DDB0167226	2	2271683	2272090
DDB0167227	2	2272418	2273007
DDB0167228	2	2273422	2274463
DDB0167229	2	2274761	2277006
DDB0202482	2	2278192	2279569
DDB0167231	2	2280509	2283337
DDB0202483	2	2283698	2284588
DDB0167233	2	2284951	2287986
DDB0202484	2	2288183	2292375
DDB0167235	2	2292721	2295618
DDB0167236	2	2296026	2296733
DDB0202485	2	2296927	2301306
DDB0202486	2	2301317	2302395
DDB0202487	2	2306872	2308319
DDB0202488	2	2308794	2308826
